flagged,frequency,predicted,date,running_avg
Oren,1,1.0,2019-01-18,0.3333333333333333
Ramnit,1,1.0,2019-01-18,1.0
RansomwareCybercrime,1,1.0,2019-01-18,1.0
Remediant,1,1.0,2019-01-18,1.0
Remoteadmin,1,1.0,2019-01-18,1.0
Ryan,1,1.0,2019-01-18,0.25
SamSam,1,1.0,2019-01-18,1.0
SaudiEnter,1,1.0,2019-01-18,1.0
SeNaD,1,1.0,2019-01-18,1.0
Silberberg,1,1.0,2019-01-18,1.0
SmokeLoader,1,1.0,2019-01-18,1.0
Sooooo,1,1.0,2019-01-18,1.0
StupidDecrypter,1,1.0,2019-01-18,1.0
Suppobox,1,1.0,2019-01-18,1.0
Swood,1,1.0,2019-01-18,1.0
TGun,1,1.0,2019-01-18,1.0
TheSAScon,1,1.0,2019-01-18,1.0
Trisis,1,1.0,2019-01-18,1.0
Tsang,1,1.0,2019-01-18,1.0
Voipo,1,1.0,2019-01-18,1.0
WindTail,1,1.0,2019-01-18,1.0
Winshell,1,1.0,2019-01-18,1.0
XFlood,1,1.0,2019-01-18,1.0
Yonatan,1,1.0,2019-01-18,1.0
Zcrew,1,1.0,2019-01-18,1.0
Zegost,1,1.0,2019-01-18,1.0
njRat,1,1.0,2019-01-18,1.0
rBitcoins,1,1.0,2019-01-18,1.0
19WuJZNFzqakZWEqJdEGQJ5ZStRZPYEuKB,1,0.0,2019-01-18,0.0
AdSecure,1,0.0,2019-01-18,0.0
Adverline,1,0.0,2019-01-18,0.5
Advogados,1,0.0,2019-01-18,0.0
Ahmed,1,0.0,2019-01-18,0.0
Alan,1,0.0,2019-01-18,0.0
Andri,1,0.0,2019-01-18,0.0
Angela,1,0.0,2019-01-18,0.16666666666666666
Anglo,1,0.0,2019-01-18,0.0
Antonio,1,0.0,2019-01-18,0.0
Atos,1,0.0,2019-01-18,0.5
Avada,1,0.0,2019-01-18,0.0
B1tMass,1,0.0,2019-01-18,0.0
BOClean,1,0.0,2019-01-18,0.0
BSides,1,0.0,2019-01-18,0.0
BeneficialArcher,1,0.0,2019-01-18,0.0
BitGo,1,0.0,2019-01-18,0.0
BoingBoing,1,0.0,2019-01-18,0.6666666666666666
BombTheHandy,1,0.0,2019-01-18,0.0
BrightPay,1,0.0,2019-01-18,0.0
Brightsquid,1,0.0,2019-01-18,0.0
Buttcoin,1,0.0,2019-01-18,0.5
Carmen,1,0.0,2019-01-18,0.0
Chatmost,1,0.0,2019-01-18,0.0
Chris,1,0.0,2019-01-18,0.15384615384615385
CoinStar,1,0.0,2019-01-18,0.0
Compuville,1,0.0,2019-01-18,0.0
ConsenSys,1,0.0,2019-01-18,0.0
Craigslist,1,0.0,2019-01-18,0.0
Crowdfund,1,0.0,2019-01-18,0.0
CrySiS,1,0.0,2019-01-18,0.5
CryptoGlobe,1,0.0,2019-01-18,0.0
DZone,1,0.0,2019-01-18,0.0
Decepticon,1,0.0,2019-01-18,0.0
Deng,1,0.0,2019-01-18,0.0
Dezember,1,0.0,2019-01-18,0.0
Donald,1,0.0,2019-01-18,0.0
EHRs,1,0.0,2019-01-18,0.0
Ehtsehamifar,1,0.0,2019-01-18,0.0
Elliot,1,0.0,2019-01-18,0.0
Equifax,1,0.0,2019-01-18,0.0
Eric,1,0.0,2019-01-18,0.16666666666666666
Ferchichi,1,0.0,2019-01-18,0.0
Firefox,1,0.0,2019-01-18,0.037037037037037035
Flynx,1,0.0,2019-01-18,0.0
Forcepoint,1,0.0,2019-01-18,0.0
Francisco,1,0.0,2019-01-18,0.14285714285714285
Gamaredon,1,0.0,2019-01-18,0.0
Gemalto,1,0.0,2019-01-18,0.0
Ghostery,1,0.0,2019-01-18,0.0
Gina,1,0.0,2019-01-18,0.0
GodMod,1,0.0,2019-01-18,0.0
Goedert,1,0.0,2019-01-18,0.0
HelpNetSecurity,1,0.0,2019-01-18,0.0
Hypponenn,1,0.0,2019-01-18,0.0
IBMResearch,1,0.0,2019-01-18,0.0
ITSupport,1,0.0,2019-01-18,0.0
ImaginaryC2,1,0.0,2019-01-18,0.0
Immersive,1,0.0,2019-01-18,0.0
Iristel,1,0.0,2019-01-18,0.0
Javed,1,0.0,2019-01-18,0.0
Jeff,1,0.0,2019-01-18,0.2
Jenkins,1,0.0,2019-01-18,0.5
Jiang,1,0.0,2019-01-18,0.0
Jiro,1,0.0,2019-01-18,0.0
Jose,1,0.0,2019-01-18,0.0
Kong,1,0.0,2019-01-18,0.05882352941176471
Koolme,1,0.0,2019-01-18,0.0
L0rdix,1,0.0,2019-01-18,0.0
LannerAmerica,1,0.0,2019-01-18,0.0
Lanz,1,0.0,2019-01-18,0.0
Lars,1,0.0,2019-01-18,0.0
Lesley,1,0.0,2019-01-18,0.5
LogRhythm,1,0.0,2019-01-18,0.24
Mancave,1,0.0,2019-01-18,0.0
MarshaCollier,1,0.0,2019-01-18,0.0
Meijers,1,0.0,2019-01-18,0.0
Melania,1,0.0,2019-01-18,0.0
Melaniyahhh,1,0.0,2019-01-18,0.0
Miguel,1,0.0,2019-01-18,0.0
Monats,1,0.0,2019-01-18,0.0
Mueller,1,0.0,2019-01-18,0.2
Nightvale,1,0.0,2019-01-18,0.0
Nipravsky,1,0.0,2019-01-18,0.0
NoScript,1,0.0,2019-01-18,0.0
Noam,1,0.0,2019-01-18,0.0
Noob,1,0.0,2019-01-18,0.0
NorthCountryNow,1,0.0,2019-01-18,0.0
OffSec,1,0.0,2019-01-18,0.0
Ohle,1,0.0,2019-01-18,0.0
PaloAltoNtwks,1,0.0,2019-01-18,0.0
PaymentInfo,1,0.0,2019-01-18,0.0
Pokemon,1,0.0,2019-01-18,0.07142857142857142
Pteranodon,1,0.0,2019-01-18,0.0
Ransonoware,1,0.0,2019-01-18,0.0
Reanimator,1,0.0,2019-01-18,0.0
Redbanc,1,0.0,2019-01-18,0.25
RegRun,1,0.0,2019-01-18,0.0
Retweets,1,0.0,2019-01-18,0.0
Reuters,1,0.0,2019-01-18,0.25
Rodriguez,1,0.0,2019-01-18,0.0
Sandiego,1,0.0,2019-01-18,0.0
Scapy,1,0.0,2019-01-18,0.0
Schneider,1,0.0,2019-01-18,0.0
Securicom,1,0.0,2019-01-18,0.0
SharedGoogle,1,0.0,2019-01-18,0.0
Shenzhen,1,0.0,2019-01-18,0.0
Shimon,1,0.0,2019-01-18,0.0
Shirastweet,1,0.0,2019-01-18,0.0
Sitadel,1,0.0,2019-01-18,0.0
SlideShare,1,0.0,2019-01-18,0.0
Sloan,1,0.0,2019-01-18,0.0
SoftICE,1,0.0,2019-01-18,0.0
SoundCloud,1,0.0,2019-01-18,0.0
SpirosMargaris,1,0.0,2019-01-18,0.0
Splunk,1,0.0,2019-01-18,0.0
Stardox,1,0.0,2019-01-18,0.0
Station4Inspiration,1,0.0,2019-01-18,0.0
Station4Motivation,1,0.0,2019-01-18,0.0
Station4Relations,1,0.0,2019-01-18,0.0
StockaWiki,1,0.0,2019-01-18,0.6666666666666666
Subdomains,1,0.0,2019-01-18,0.0
Syskey,1,0.0,2019-01-18,0.0
TagDiv,1,0.0,2019-01-18,0.0
TechnicaMalicious,1,0.0,2019-01-18,0.0
TenX,1,0.0,2019-01-18,0.0
Tencentand,1,0.0,2019-01-18,0.0
Themeforest,1,0.0,2019-01-18,0.0
Theranos,1,0.0,2019-01-18,0.0
ThirdParties,1,0.0,2019-01-18,0.0
ThreatList,1,0.0,2019-01-18,0.5
TransportC2,1,0.0,2019-01-18,0.0
TrendMicro,1,0.0,2019-01-18,0.0
TriciaKicksSaaS,1,0.0,2019-01-18,0.0
Trojanized,1,0.0,2019-01-18,0.0
UltimateMember,1,0.0,2019-01-18,0.0
Unhackable,1,0.0,2019-01-18,0.0
VMRay,1,0.0,2019-01-18,0.4
Veritas,1,0.0,2019-01-18,0.0
Videogame,1,0.0,2019-01-18,0.0
Wendi,1,0.0,2019-01-18,0.0
Win7,1,0.0,2019-01-18,0.0
Win98,1,0.0,2019-01-18,0.0
Wolfhard,1,0.0,2019-01-18,0.0
Zanu,1,0.0,2019-01-18,0.0
Zayn,1,0.0,2019-01-18,0.0
Zmudzinski,1,0.0,2019-01-18,0.0
Zscaler,1,0.0,2019-01-18,0.0
cWatch,1,0.0,2019-01-18,0.0
identYwaf,1,0.0,2019-01-18,0.0
popcornButter,1,0.0,2019-01-18,0.0
rqES,1,0.0,2019-01-18,0.0
Rocke,50,0.18,2019-01-19,0.26582278481012656
GandCrab,37,1.0,2019-01-19,1.0
NotPetya,30,1.0,2019-01-19,1.0
Zenis,21,0.0,2019-01-19,0.0
Downloaders,20,0.05,2019-01-19,0.05
MalSpam,14,1.0,2019-01-19,1.0
CryptoMiner,13,1.0,2019-01-19,1.0
Emotet,11,1.0,2019-01-19,1.0
Ryuk,10,1.0,2019-01-19,1.0
Xbash,10,0.0,2019-01-19,0.10638297872340426
BlackRouter,9,1.0,2019-01-19,1.0
BSides,8,0.0,2019-01-19,0.0
Alibaba,7,0.0,2019-01-19,0.14285714285714288
Forcepoint,7,0.0,2019-01-19,0.0
Kilgallon,7,0.0,2019-01-19,0.0
Sean,7,0.0,2019-01-19,0.0
Kraken,5,1.0,2019-01-19,1.0
WannaCry,5,1.0,2019-01-19,1.0
Bokbot,4,1.0,2019-01-19,1.0
IcedID,4,1.0,2019-01-19,1.0
Boing,4,0.0,2019-01-19,0.08333333333333333
Influencers,4,0.0,2019-01-19,0.0
McConnell,4,0.0,2019-01-19,0.2
Artisanal,3,1.0,2019-01-19,1.0
Decryptors,3,1.0,2019-01-19,1.0
LockCrypt,3,1.0,2019-01-19,1.0
Mirai,3,1.0,2019-01-19,1.0
NanoCore,3,1.0,2019-01-19,1.0
TrickBot,3,1.0,2019-01-19,1.0
Tfudeq,3,0.6666666666666666,2019-01-19,0.6666666666666666
Antonio,3,0.0,2019-01-19,0.0
Piratebay,3,0.0,2019-01-19,0.0
SiteCheck,3,0.0,2019-01-19,0.0
daySecurity,3,0.0,2019-01-19,0.0
Hajime,2,1.0,2019-01-19,1.0
Ordinypt,2,1.0,2019-01-19,1.0
PyLocky,2,1.0,2019-01-19,1.0
Ramnit,2,1.0,2019-01-19,1.0
ServHelper,2,1.0,2019-01-19,1.0
Shamoon,2,1.0,2019-01-19,1.0
Sony,2,1.0,2019-01-19,0.5
WindShift,2,1.0,2019-01-19,1.0
Zegost,2,1.0,2019-01-19,1.0
Firefox,2,0.5,2019-01-19,0.06896551724137931
GBHackers,2,0.5,2019-01-19,0.2
Punto,2,0.5,2019-01-19,0.3333333333333333
Darknet,2,0.0,2019-01-19,0.0
Fujitsu,2,0.0,2019-01-19,0.0
Geoscience,2,0.0,2019-01-19,0.0
Kong,2,0.0,2019-01-19,0.05263157894736842
Leverett,2,0.0,2019-01-19,0.0
Malboxes,2,0.0,2019-01-19,0.0
Megaproject,2,0.0,2019-01-19,0.0
Nextly,2,0.0,2019-01-19,0.0
Palo,2,0.0,2019-01-19,0.4090909090909091
SHAREit,2,0.0,2019-01-19,0.0
SystemCare,2,0.0,2019-01-19,0.0
Zscaler,2,0.0,2019-01-19,0.0
Adack,1,1.0,2019-01-19,1.0
Addabi,1,1.0,2019-01-19,1.0
Anibus,1,1.0,2019-01-19,1.0
AnyDesk,1,1.0,2019-01-19,1.0
AttijariThe,1,1.0,2019-01-19,1.0
BInc,1,1.0,2019-01-19,1.0
BlackEnergy3,1,1.0,2019-01-19,1.0
Cebuana,1,1.0,2019-01-19,1.0
Cerber,1,1.0,2019-01-19,1.0
Compello,1,1.0,2019-01-19,1.0
Crypt0r,1,1.0,2019-01-19,1.0
Cryptominer,1,1.0,2019-01-19,1.0
Cryptor,1,1.0,2019-01-19,1.0
Dircrypt,1,1.0,2019-01-19,1.0
Djvu,1,1.0,2019-01-19,1.0
Donnell,1,1.0,2019-01-19,0.3333333333333333
Dowaren,1,1.0,2019-01-19,1.0
Dowbo,1,1.0,2019-01-19,1.0
Dridex,1,1.0,2019-01-19,1.0
EternalBlue,1,1.0,2019-01-19,1.0
Fileless,1,1.0,2019-01-19,1.0
FlawedGrace,1,1.0,2019-01-19,1.0
ForeScout,1,1.0,2019-01-19,0.05882352941176471
Fsysna,1,1.0,2019-01-19,1.0
GoGeeks,1,1.0,2019-01-19,1.0
GrandCrab,1,1.0,2019-01-19,1.0
Hancitor,1,1.0,2019-01-19,1.0
Inovicepalooza,1,1.0,2019-01-19,1.0
Isaura,1,1.0,2019-01-19,1.0
Jyotindra,1,1.0,2019-01-19,1.0
Kaiten,1,1.0,2019-01-19,1.0
Kdos,1,1.0,2019-01-19,1.0
Lindsey,1,1.0,2019-01-19,0.3333333333333333
Mailspam,1,1.0,2019-01-19,1.0
Martinelli,1,1.0,2019-01-19,1.0
Mewtwo,1,1.0,2019-01-19,1.0
MixMaster,1,1.0,2019-01-19,1.0
MongoLock,1,1.0,2019-01-19,1.0
Necurs,1,1.0,2019-01-19,1.0
NetBackup,1,1.0,2019-01-19,1.0
OpSec,1,1.0,2019-01-19,0.8857142857142857
Petya,1,1.0,2019-01-19,1.0
Pfam,1,1.0,2019-01-19,1.0
PhPen,1,1.0,2019-01-19,1.0
Picturestore,1,1.0,2019-01-19,1.0
Poppins,1,1.0,2019-01-19,1.0
QBomber,1,1.0,2019-01-19,1.0
Quora,1,1.0,2019-01-19,1.0
Raya,1,1.0,2019-01-19,1.0
RoomDestroyer,1,1.0,2019-01-19,1.0
SMSBomber,1,1.0,2019-01-19,1.0
STOPzilla,1,1.0,2019-01-19,1.0
SamSam,1,1.0,2019-01-19,1.0
Silberberg,1,1.0,2019-01-19,1.0
StorageCrypt,1,1.0,2019-01-19,1.0
Supermicro,1,1.0,2019-01-19,1.0
Swood,1,1.0,2019-01-19,1.0
TGun,1,1.0,2019-01-19,1.0
TRKShell,1,1.0,2019-01-19,1.0
TimothyJones,1,1.0,2019-01-19,1.0
ToolzY2K,1,1.0,2019-01-19,1.0
Trickbot,1,1.0,2019-01-19,1.0
Tuktoyaktuk,1,1.0,2019-01-19,1.0
VPNFilter,1,1.0,2019-01-19,1.0
YoutubeDownloader,1,1.0,2019-01-19,1.0
Zazdi,1,1.0,2019-01-19,1.0
stoQ,1,1.0,2019-01-19,1.0
xBSD,1,1.0,2019-01-19,1.0
Acestreams,1,0.0,2019-01-19,0.0
Adtech,1,0.0,2019-01-19,0.0
Alan,1,0.0,2019-01-19,0.0
AlertOps,1,0.0,2019-01-19,0.0
Allstate,1,0.0,2019-01-19,0.0
Amma,1,0.0,2019-01-19,0.0
Arraya,1,0.0,2019-01-19,0.0
BTCnews,1,0.0,2019-01-19,0.0
Baptiste,1,0.0,2019-01-19,0.0
Barkly,1,0.0,2019-01-19,0.0
BatterySaverMobi,1,0.0,2019-01-19,0.0
Bhaqt,1,0.0,2019-01-19,0.0
Billu,1,0.0,2019-01-19,0.0
BlockEx,1,0.0,2019-01-19,0.0
Bootkits,1,0.0,2019-01-19,0.0
BosBorn1,1,0.0,2019-01-19,0.0
Boulev,1,0.0,2019-01-19,0.0
Brandon,1,0.0,2019-01-19,0.0
Cashflow,1,0.0,2019-01-19,0.0
ChuckDBrooks,1,0.0,2019-01-19,0.0
Claud,1,0.0,2019-01-19,0.0
Click2Gov,1,0.0,2019-01-19,0.0
ColorTokens,1,0.0,2019-01-19,0.0
Cricfree,1,0.0,2019-01-19,0.0
Cristine,1,0.0,2019-01-19,0.0
Crowdfund,1,0.0,2019-01-19,0.0
CryptoVirus,1,0.0,2019-01-19,0.0
Cryptolaemus1,1,0.0,2019-01-19,0.0
DOBROchan,1,0.0,2019-01-19,0.0
ETHNews,1,0.0,2019-01-19,0.0
Emmanuel,1,0.0,2019-01-19,0.0
Evie,1,0.0,2019-01-19,0.0
Frankie,1,0.0,2019-01-19,0.0
Fujifilm,1,0.0,2019-01-19,0.0
Gallego,1,0.0,2019-01-19,0.0
GameCopyWorld,1,0.0,2019-01-19,0.0
GenomeNet,1,0.0,2019-01-19,0.0
Ghostery,1,0.0,2019-01-19,0.0
Gobbar,1,0.0,2019-01-19,0.0
Gordon,1,0.0,2019-01-19,0.5
GreyEnergy,1,0.0,2019-01-19,0.10526315789473684
HackRead,1,0.0,2019-01-19,0.6666666666666666
Hacknet,1,0.0,2019-01-19,0.0
Hacktivism,1,0.0,2019-01-19,0.0
Heisler,1,0.0,2019-01-19,0.0
Helmeyer,1,0.0,2019-01-19,0.0
IIchan,1,0.0,2019-01-19,0.0
Jake,1,0.0,2019-01-19,0.0
Jama,1,0.0,2019-01-19,0.0
Jignesh,1,0.0,2019-01-19,0.0
Junjou,1,0.0,2019-01-19,0.0
Kanjou,1,0.0,2019-01-19,0.0
Keath,1,0.0,2019-01-19,0.0
Khatri,1,0.0,2019-01-19,0.0
Kthx,1,0.0,2019-01-19,0.0
Lhuillier,1,0.0,2019-01-19,0.0
Longmeadow,1,0.0,2019-01-19,0.0
Lucidifer,1,0.0,2019-01-19,0.0
MHcommunicate,1,0.0,2019-01-19,0.0
Mairoll,1,0.0,2019-01-19,0.0
Maldoc,1,0.0,2019-01-19,0.5
Mancave,1,0.0,2019-01-19,0.0
Mevani,1,0.0,2019-01-19,0.0
Miguel,1,0.0,2019-01-19,0.0
Mitch,1,0.0,2019-01-19,0.5714285714285714
Mozilla,1,0.0,2019-01-19,0.14285714285714285
Nailogical,1,0.0,2019-01-19,0.0
Naxals,1,0.0,2019-01-19,0.0
NeilCattermull,1,0.0,2019-01-19,0.0
Neto,1,0.0,2019-01-19,0.0
NoScript,1,0.0,2019-01-19,0.0
OPSec,1,0.0,2019-01-19,0.0
OSweep,1,0.0,2019-01-19,0.0
Ogwu,1,0.0,2019-01-19,0.0
Osaemezu,1,0.0,2019-01-19,0.0
Osterman,1,0.0,2019-01-19,0.0
PVynckier,1,0.0,2019-01-19,0.0
Pokemon,1,0.0,2019-01-19,0.06666666666666668
Prem,1,0.0,2019-01-19,0.0
Prontonmail,1,0.0,2019-01-19,0.0
RM26mil,1,0.0,2019-01-19,0.0
Ramiro,1,0.0,2019-01-19,0.0
Reanimator,1,0.0,2019-01-19,0.0
RegRun,1,0.0,2019-01-19,0.0
RobertJAAbel,1,0.0,2019-01-19,0.0
Sanskari,1,0.0,2019-01-19,0.0
SecurityBrief,1,0.0,2019-01-19,0.0
Securtity,1,0.0,2019-01-19,0.0
Severety,1,0.0,2019-01-19,0.0
Shapeshift,1,0.0,2019-01-19,0.0
Shef,1,0.0,2019-01-19,0.0
Shefa,1,0.0,2019-01-19,0.0
SlashGear,1,0.0,2019-01-19,0.0
SlideShare,1,0.0,2019-01-19,0.0
Southlake,1,0.0,2019-01-19,0.0
SparkCognition,1,0.0,2019-01-19,0.0
TagDiv,1,0.0,2019-01-19,0.0
Termux,1,0.0,2019-01-19,0.0
TheZoo,1,0.0,2019-01-19,0.0
ThinkPHP,1,0.0,2019-01-19,0.25
TimothyJonesSr,1,0.0,2019-01-19,0.0
TruSTAR,1,0.0,2019-01-19,0.0
TuR334Vl,1,0.0,2019-01-19,0.0
URLhaus,1,0.0,2019-01-19,0.0
UltimateMember,1,0.0,2019-01-19,0.0
Unicornscan,1,0.0,2019-01-19,0.0
Unit42,1,0.0,2019-01-19,0.0
VTrust,1,0.0,2019-01-19,0.0
Wavestone,1,0.0,2019-01-19,0.0
WinSCP,1,0.0,2019-01-19,0.0
Wirex,1,0.0,2019-01-19,0.0
WrigleyField,1,0.0,2019-01-19,0.0
Xerosploit,1,0.0,2019-01-19,0.0
Xiao,1,0.0,2019-01-19,0.0
Xingyu,1,0.0,2019-01-19,0.0
Yogita,1,0.0,2019-01-19,0.0
Yoni,1,0.0,2019-01-19,0.0
Zaveri,1,0.0,2019-01-19,0.0
ZmudzinskiLinux,1,0.0,2019-01-19,0.0
Zoomers,1,0.0,2019-01-19,0.0
aPPZ,1,0.0,2019-01-19,0.0
cyberGod,1,0.0,2019-01-19,0.0
kIsSmAnGa,1,0.0,2019-01-19,0.0
GandCrab,37,1.0,2019-01-20,1.0
NotPetya,37,1.0,2019-01-20,1.0
Zenis,23,0.0,2019-01-20,0.0
Rocke,19,0.5263157894736842,2019-01-20,0.2937853107344633
Emotet,15,1.0,2019-01-20,1.0
Ryuk,9,1.0,2019-01-20,1.0
Norton,6,0.0,2019-01-20,0.1724137931034483
Artisanal,4,1.0,2019-01-20,1.0
BlackRouter,4,1.0,2019-01-20,1.0
FormBook,4,1.0,2019-01-20,1.0
LockCrypt,4,1.0,2019-01-20,1.0
Marriott,4,1.0,2019-01-20,0.4461538461538462
Alibaba,4,0.0,2019-01-20,0.12000000000000002
Donald,4,0.0,2019-01-20,0.0
Influencers,4,0.0,2019-01-20,0.0
Pinhasi,4,0.0,2019-01-20,0.0
Tremblay,4,0.0,2019-01-20,0.0
Zohar,4,0.0,2019-01-20,0.0
Zscaler,4,0.0,2019-01-20,0.0
Mirai,3,1.0,2019-01-20,1.0
Suarez,3,1.0,2019-01-20,0.5
Downloaders,3,0.6666666666666666,2019-01-20,0.13043478260869565
RogueRobin,3,0.6666666666666666,2019-01-20,0.6666666666666666
DarkHydrus,3,0.3333333333333333,2019-01-20,0.3333333333333333
Ligh,3,0.3333333333333333,2019-01-20,0.3333333333333333
Guillermo,3,0.0,2019-01-20,0.0
Upto,3,0.0,2019-01-20,0.0
Boing,2,1.0,2019-01-20,0.21428571428571427
Decryptors,2,1.0,2019-01-20,1.0
OpSec,2,1.0,2019-01-20,0.8918918918918919
Ordinypt,2,1.0,2019-01-20,1.0
PyLocky,2,1.0,2019-01-20,1.0
StorageCrypt,2,1.0,2019-01-20,1.0
ThreatLabZ,2,1.0,2019-01-20,1.0
WannaCry,2,1.0,2019-01-20,1.0
LoJax,2,0.5,2019-01-20,0.8955223880597015
Ackermann,2,0.0,2019-01-20,0.0
CypberCrime,2,0.0,2019-01-20,0.0
Forbes,2,0.0,2019-01-20,0.3125
Hodler,2,0.0,2019-01-20,0.0
Instahost,2,0.0,2019-01-20,0.0
Kong,2,0.0,2019-01-20,0.047619047619047616
Muscatine,2,0.0,2019-01-20,0.0
Pinduoduo,2,0.0,2019-01-20,0.0
Piratebay,2,0.0,2019-01-20,0.0
Southlake,2,0.0,2019-01-20,0.0
Unit42,2,0.0,2019-01-20,0.0
Anibus,1,1.0,2019-01-20,1.0
Bedep,1,1.0,2019-01-20,1.0
Behaivor,1,1.0,2019-01-20,1.0
Bokbot,1,1.0,2019-01-20,1.0
Cejudo,1,1.0,2019-01-20,1.0
Compusult,1,1.0,2019-01-20,1.0
Crazz,1,1.0,2019-01-20,1.0
CryptoMiner,1,1.0,2019-01-20,1.0
Edublogger,1,1.0,2019-01-20,1.0
FloodBots,1,1.0,2019-01-20,1.0
Gadina,1,1.0,2019-01-20,1.0
GoodSender,1,1.0,2019-01-20,1.0
Gozi,1,1.0,2019-01-20,1.0
GrandCrab,1,1.0,2019-01-20,1.0
Hajime,1,1.0,2019-01-20,1.0
Halp,1,1.0,2019-01-20,1.0
Happy99,1,1.0,2019-01-20,1.0
Hmmm,1,1.0,2019-01-20,0.6
Hotmailhack,1,1.0,2019-01-20,1.0
IcedID,1,1.0,2019-01-20,1.0
Khalesi,1,1.0,2019-01-20,1.0
LotusGeek,1,1.0,2019-01-20,1.0
Mailspam,1,1.0,2019-01-20,1.0
MalPipe,1,1.0,2019-01-20,1.0
MalSpam,1,1.0,2019-01-20,1.0
Manga,1,1.0,2019-01-20,1.0
MissingPlist,1,1.0,2019-01-20,1.0
Mobware,1,1.0,2019-01-20,1.0
MongoLock,1,1.0,2019-01-20,1.0
Mylobot,1,1.0,2019-01-20,1.0
NanoCore,1,1.0,2019-01-20,1.0
NetAuthAgent,1,1.0,2019-01-20,1.0
Nudgema,1,1.0,2019-01-20,1.0
Nuovo,1,1.0,2019-01-20,1.0
Pattach,1,1.0,2019-01-20,1.0
PaypalX,1,1.0,2019-01-20,1.0
Pdff,1,1.0,2019-01-20,1.0
Phell,1,1.0,2019-01-20,1.0
PonyForx,1,1.0,2019-01-20,1.0
Protaction,1,1.0,2019-01-20,1.0
Ramnit,1,1.0,2019-01-20,1.0
Researche,1,1.0,2019-01-20,1.0
Runsomware,1,1.0,2019-01-20,1.0
Sean,1,1.0,2019-01-20,0.125
Sergio,1,1.0,2019-01-20,0.2
Shamoon,1,1.0,2019-01-20,1.0
Shellbot,1,1.0,2019-01-20,0.3333333333333333
Sims,1,1.0,2019-01-20,1.0
Stallman,1,1.0,2019-01-20,1.0
Stuxnet,1,1.0,2019-01-20,1.0
TCFake,1,1.0,2019-01-20,1.0
TechTalks,1,1.0,2019-01-20,0.25
TrickBot,1,1.0,2019-01-20,1.0
Tweeten,1,1.0,2019-01-20,1.0
Ursnif,1,1.0,2019-01-20,1.0
Wannacry,1,1.0,2019-01-20,1.0
Weren,1,1.0,2019-01-20,1.0
WindTail,1,1.0,2019-01-20,1.0
isHuman,1,1.0,2019-01-20,1.0
7wData,1,0.0,2019-01-20,0.0
Aaaand,1,0.0,2019-01-20,0.0
AresU,1,0.0,2019-01-20,0.0
Atack,1,0.0,2019-01-20,0.0
BSides,1,0.0,2019-01-20,0.0
BoingBoing,1,0.0,2019-01-20,0.5
Bokksu,1,0.0,2019-01-20,0.0
Booz,1,0.0,2019-01-20,0.0
Brandon,1,0.0,2019-01-20,0.0
Broner,1,0.0,2019-01-20,0.0
Caledonian,1,0.0,2019-01-20,0.0
Catalin,1,0.0,2019-01-20,0.0
Centrify,1,0.0,2019-01-20,0.0
Coffeegasm,1,0.0,2019-01-20,0.0
Como,1,0.0,2019-01-20,0.0
Crowdfund,1,0.0,2019-01-20,0.0
CryptoVirus,1,0.0,2019-01-20,0.0
CurseForge,1,0.0,2019-01-20,0.0
DataCha0s,1,0.0,2019-01-20,0.0
Davos,1,0.0,2019-01-20,0.0
Dockerized,1,0.0,2019-01-20,0.0
DriverDoc,1,0.0,2019-01-20,0.0
ETHNews,1,0.0,2019-01-20,0.0
Elderwood,1,0.0,2019-01-20,0.0
Evie,1,0.0,2019-01-20,0.0
Farsight,1,0.0,2019-01-20,0.0
Firefox,1,0.0,2019-01-20,0.06666666666666668
Fisher85M,1,0.0,2019-01-20,0.1111111111111111
Fixerinst,1,0.0,2019-01-20,0.0
Forcepoint,1,0.0,2019-01-20,0.0
Geoscience,1,0.0,2019-01-20,0.0
GoSecure,1,0.0,2019-01-20,0.0
Huele,1,0.0,2019-01-20,0.0
Iristel,1,0.0,2019-01-20,0.0
Jamal,1,0.0,2019-01-20,0.6923076923076923
KaRDS,1,0.0,2019-01-20,0.0
Keath,1,0.0,2019-01-20,0.0
Kissasian,1,0.0,2019-01-20,0.0
Mairoll,1,0.0,2019-01-20,0.0
Mancave,1,0.0,2019-01-20,0.0
Mdk4y,1,0.0,2019-01-20,0.5
Microshit,1,0.0,2019-01-20,0.0
Miguel,1,0.0,2019-01-20,0.0
Miranda,1,0.0,2019-01-20,0.0
MoneroTalk,1,0.0,2019-01-20,0.0
Mukuro,1,0.0,2019-01-20,0.0
NewGounds,1,0.0,2019-01-20,0.0
Nipravsky,1,0.0,2019-01-20,0.0
Norinc,1,0.0,2019-01-20,0.0
NotPeyta,1,0.0,2019-01-20,0.0
Pacquiao,1,0.0,2019-01-20,0.0
PaymentInfo,1,0.0,2019-01-20,0.0
Poweshell,1,0.0,2019-01-20,0.0
RM26m,1,0.0,2019-01-20,0.0
RansomFree,1,0.0,2019-01-20,0.0
Richard,1,0.0,2019-01-20,0.0
Rudy,1,0.0,2019-01-20,0.0
SgttHtCCs,1,0.0,2019-01-20,0.0
SingHealth,1,0.0,2019-01-20,0.0
Sitecheck,1,0.0,2019-01-20,0.0
SkincareAddiction,1,0.0,2019-01-20,0.0
SlideShare,1,0.0,2019-01-20,0.0
Snopes,1,0.0,2019-01-20,0.0
Solutionz,1,0.0,2019-01-20,0.0
